   15800 | 52422500
   15900 | 48313400
   16000 | 45516600
   16100 | 49593700
   16200 | 48909900
   16300 | 47609800
   16400 | 47236200
   16500 | 47662600
   16600 | 57128900
   16700 | 49391700
   16800 | 50002400
   16900 | 51155200
   17000 | 97461000
   17100 | 117794700
   17200 | 114692200
   17300 | 115190700
   17400 | 117859700
   17500 | 129284500
   17600 | 116137100
   17700 | 118874400
   17800 | 116904500
   17900 | 126658800
   18000 | 123908200
   18100 | 125887200
   18200 | 124980500
   18300 | 128871600
   18400 | 125920600
   18500 | 129331500
   18600 | 128821000
   18700 | 134589800
   18800 | 140610500
   18900 | 137976400
   19000 | 143059300
   19100 | 141206700
   19200 | 138343100
   19300 | 141836000
   19400 | 149956700
   19500 | 140593900
   19600 | 104645800
   19700 | 69886700
   19800 | 69545200
   19900 | 71036500
   20000 | 69456600
   20100 | 71110100
   20200 | 75700400
   20300 | 76646800
   20400 | 79770500
   20500 | 82676000
   20600 | 74905500
   20700 | 74252600
   20800 | 73495100
   20900 | 78329800
   21000 | 78992800
   21100 | 77899100
   21200 | 78013900
   21300 | 77088200
   21400 | 81474400
   21500 | 84309400
   21600 | 85868700
   21700 | 84196700
   21800 | 82560600
   21900 | 85572700
   22000 | 88399700
   22100 | 88370600
   22200 | 85007800
   22300 | 84519100
   22400 | 101795300
   22500 | 190269900
   22600 | 186651400
   22700 | 188385300
   22800 | 190859600
   22900 | 191529800
   23000 | 191149500
   23100 | 193021000
   23200 | 196319100
   23300 | 197751900
   23400 | 198553400
   23500 | 201597800
   23600 | 202239700
   23700 | 205133800
   23800 | 207157900
   23900 | 208105600
   24000 | 210440600
   24100 | 211592300
   24200 | 103165100
   24300 | 99862500
   24400 | 100735100
   24500 | 101687200
   24600 | 102905400
   24700 | 104931900
   24800 | 104770100
   24900 | 105978300
   25000 | 107672800
   25100 | 107260000
   25200 | 107676200
   25300 | 109040600
   25400 | 109222700
   25500 | 110038900
   25600 | 111314600
   25700 | 111596400
   25800 | 112687700
   25900 | 114064900
   26000 | 114924800
   26100 | 115341500
   26200 | 116435700
   26300 | 117105300
   26400 | 117838500
   26500 | 121858200
   26600 | 120015500
   26700 | 120839700
   26800 | 121641200
   26900 | 123250900
   27000 | 123729600
   27100 | 124369500
   27200 | 245458200
   27300 | 269894000
   27400 | 271884800
   27500 | 275766100
   27600 | 275505400
   27700 | 277672100
   27800 | 280280500
   27900 | 282819500
   28000 | 282849200
   28100 | 285630100
   28200 | 294853700
   28300 | 295688700
   28400 | 190490800
   28500 | 138888600
   28600 | 140925100
   28700 | 141683800
   28800 | 141672400
   28900 | 142471300
   29000 | 142356800
   29100 | 145258400
   29200 | 152413900
   29300 | 147187500
   29400 | 150279800
   29500 | 191829000
   29600 | 154675100
   29700 | 151396400
   29800 | 151278200
   29900 | 250846200
   30000 | 324846200
   30100 | 327821200
   30200 | 329570500
   30300 | 331157400
   30400 | 332847600
   30500 | 339497100
   30600 | 338831800
   30700 | 340966200
   30800 | 345795600
   30900 | 281807200
   31000 | 166108300
   31100 | 166378100
   31200 | 174580900
   31300 | 170990600
   31400 | 172472000
   31500 | 170131800
   31600 | 171489800
   31700 | 174299300
   31800 | 174423700
   31900 | 181629600
   32000 | 178920100
   32100 | 176635200
   32200 | 255495900
   32300 | 395092700
   32400 | 379309900
   32500 | 384564700
   32600 | 394297200
   32700 | 390543100
   32800 | 301620000
   32900 | 185276800
   33000 | 185818700
   33100 | 187104900
   33200 | 187953600
   33300 | 189990000
   33400 | 190811000
   33500 | 190398500
   33600 | 192064700
   33700 | 193402400
   33800 | 194608600
   33900 | 196138000
   34000 | 198380500
   34100 | 198506700
   34200 | 200674700
   34300 | 199361000
   34400 | 202064800
   34500 | 203690700
   34600 | 326854600
   34700 | 439932500
   34800 | 440031000
   34900 | 441429000
   35000 | 444617700
   35100 | 448185400
   35200 | 452432600
   35300 | 453197100
   35400 | 270581000
   35500 | 215324600
   35600 | 214919300
   35700 | 217374100
   35800 | 217441600
   35900 | 218244100
   36000 | 220821600
   36100 | 222727500
   36200 | 223386800
   36300 | 225393600
   36400 | 229760100
   36500 | 225795800
   36600 | 227606900
   36700 | 231407400
   36800 | 232614800
   36900 | 317625500
   37000 | 497724000
   37100 | 505119200
   37200 | 512784900
   37300 | 522165400
   37400 | 303730700
   37500 | 240817500
   37600 | 240649000
   37700 | 242367400
   37800 | 246141700
   37900 | 246855100
   38000 | 247604100
   38100 | 247621100
   38200 | 275233200
   38300 | 259282900
   38400 | 261676800
   38500 | 253023100
   38600 | 261835000
   38700 | 270046900
   38800 | 570399500
   38900 | 566211700
   39000 | 567292400
   39100 | 575168700
   39200 | 277184900
   39300 | 267474000
   39400 | 265145800
   39500 | 276579100
   39600 | 268185500
   39700 | 269671600
   39800 | 273377000
   39900 | 272748900
   40000 | 273182400
   40100 | 275532500
   40200 | 276279000
   40300 | 280051900
   40400 | 403444400
   40500 | 604241100
   40600 | 609094100
   40700 | 602876800
   40800 | 403154100
   40900 | 284557900
   41000 | 287585200
   41100 | 288998600
   41200 | 291098600
   41300 | 290724400
   41400 | 292870600
   41500 | 298125000
   41600 | 301122100
   41700 | 299748900
   41800 | 300852800
   41900 | 330536900
   42000 | 665567700
   42100 | 696558500
   42200 | 673485900
   42300 | 438252400
   42400 | 316997500
   42500 | 317727600
   42600 | 338324200
   42700 | 310664100
   42800 | 347936600
   42900 | 315371800
   43000 | 337984600
   43100 | 320191700
   43200 | 319357600
   43300 | 340047200
   43400 | 685088700
   43500 | 698198300
   43600 | 694648700
   43700 | 435107700
   43800 | 330419000
   43900 | 328243400
   44000 | 331102600
   44100 | 331742300
   44200 | 334140600
   44300 | 335971500
   44400 | 337800000
   44500 | 339438800
   44600 | 340838900
   44700 | 423061200
   44800 | 736276100
   44900 | 738796700
   45000 | 748806200
   45100 | 748862400
   45200 | 533941800
   45300 | 350473400
   45400 | 351655900
   45500 | 354021100
   45600 | 354781000
   45700 | 357550800
   45800 | 358285700
   45900 | 359893000
   46000 | 362414800
   46100 | 363218700
   46200 | 757631500
   46300 | 785186300
   46400 | 770401400
   46500 | 368587600
   46600 | 370726600
   46700 | 372550100
   46800 | 373800200
   46900 | 375391000
   47000 | 377434600
   47100 | 379144700
   47200 | 380873400
   47300 | 385268300
   47400 | 819744000
   47500 | 822597500
   47600 | 719428600
   47700 | 389601400
   47800 | 391325100
   47900 | 392186200
   48000 | 395447000
   48100 | 396800200
   48200 | 396813800
   48300 | 399360700
   48400 | 400902000
   48500 | 700622200
   48600 | 863998500
   48700 | 862283900
   48800 | 406580600
   48900 | 409318000
   49000 | 415064200
   49100 | 417357700
   49200 | 421122200
   49300 | 418215500
   49400 | 419523000
   49500 | 422266300
   49600 | 837399100
   49700 | 905900300
   49800 | 735798900
   49900 | 430007600
   50000 | 429177600
   50100 | 429397900
   50200 | 430954200
   50300 | 433155300
   50400 | 434565700
   50500 | 439174400
   50600 | 684573700
   50700 | 953240000
   50800 | 901712300
   50900 | 448585900
   51000 | 449583400
   51100 | 454083700
   51200 | 455788500
   51300 | 455047600
   51400 | 455791700
   51500 | 463997600
   51600 | 837255500
   51700 | 997683900
   51800 | 996577100
   51900 | 902964400
   52000 | 464892300
   52100 | 469233300
   52200 | 469030000
   52300 | 469153600
   52400 | 470445300
   52500 | 489910200
   52600 | 496108400
   52700 | 926953800
   52800 | 1054739400
   52900 | 755506700
   53000 | 486882200
   53100 | 492748500
   53200 | 501017800
   53300 | 488676600
   53400 | 490676900
   53500 | 494031800
   53600 | 744531800
   53700 | 1060607900
   53800 | 1061127500
   53900 | 961157700
   54000 | 500504100
   54100 | 515354000
   54200 | 504576200
   54300 | 510407800
   54400 | 512145800
   54500 | 545597100
   54600 | 861125500
   54700 | 1173798800
   54800 | 930355100
   54900 | 534133800
   55000 | 536035300
   55100 | 536555900
   55200 | 882306500
   55300 | 1126799100
   55400 | 783724200
   55500 | 529370500
   55600 | 529962800
   55700 | 534231400
   55800 | 533890700
   55900 | 537579900
   56000 | 673562900
   56100 | 1166864700
   56200 | 1000342200
   56300 | 542487800
   56400 | 548935600
   56500 | 549015300
   56600 | 550279300
   56700 | 552343700
   56800 | 603742000
   56900 | 1216800100
   57000 | 1083944100
   57100 | 559806000
   57200 | 561418400
   57300 | 566333300
   57400 | 566379600
   57500 | 567295900
   57600 | 701121000
   57700 | 1244802000
   57800 | 1001124600
   57900 | 574244400
   58000 | 577343800
   58100 | 582219200
   58200 | 583484000
   58300 | 582821600
   58400 | 926297800
   58500 | 1262488500
