   47400 | 459722900
   12800 | 37499000
   12900 | 41188500
   13000 | 38178900
   13100 | 33017500
   13200 | 33258500
   13300 | 33847500
   13400 | 34469200
   13500 | 34550700
   13600 | 35798600
   13700 | 37512100
   13800 | 39119600
   13900 | 42131200
   14000 | 38421500
   47500 | 489854800
   14100 | 49402000
   14200 | 39751400
   14300 | 39593500
   14400 | 40061800
   14500 | 45042200
   14600 | 47476300
   14700 | 44247600
   14800 | 50486000
   14900 | 42726200
   15000 | 50882600
   15100 | 44579500
   47600 | 500464800
   15200 | 46554900
   15300 | 46099000
   15400 | 45339900
   15500 | 45682900
   15600 | 46945500
   15700 | 65232700
   15800 | 103887200
   15900 | 104009700
   16000 | 107505100
   16100 | 106523300
   47700 | 718436000
   16200 | 109452800
   16300 | 109181900
   16400 | 123949000
   16500 | 140844500
   16600 | 125934300
   16700 | 115285000
   16800 | 158587600
   16900 | 115771600
   47800 | 1106726900
   17000 | 130901500
   17100 | 120558500
   17200 | 152527900
   17300 | 124936800
   17400 | 132082900
   17500 | 127213100
   17600 | 130264600
   17700 | 135374200
   47900 | 1064605900
   17800 | 128106100
   17900 | 134703200
   18000 | 148659800
   18100 | 149219600
   18200 | 149021800
   18300 | 145371000
   18400 | 81495600
   18500 | 66071700
   48000 | 910387600
   18600 | 69591000
   18700 | 76899400
   18800 | 67783500
   18900 | 68825700
   19000 | 78747400
   19100 | 70896300
   48100 | 501661600
   19200 | 83301200
   19300 | 81019400
   19400 | 71550800
   19500 | 79149000
   19600 | 84014200
   19700 | 84174200
   19800 | 95870300
   48200 | 523872100
   19900 | 80935300
   20000 | 83620200
   20100 | 81355700
   20200 | 98721600
   20300 | 80214900
   20400 | 79656900
   48300 | 496394400
   20500 | 81299600
   20600 | 82055500
   20700 | 92890200
   20800 | 83924500
   20900 | 82838500
   48400 | 496904100
   21000 | 85302800
   21100 | 92050600
   21200 | 183137800
   21300 | 185287700
   21400 | 199753500
   21500 | 199357800
   48500 | 929519900
   21600 | 207429100
   21700 | 218919400
   21800 | 201421500
   21900 | 210655100
   22000 | 210662500
   48600 | 1104208700
   22100 | 217058600
   22200 | 211901300
   22300 | 201851500
   22400 | 209062900
   22500 | 219935800
   48700 | 1081655600
   22600 | 226843100
   22700 | 213831200
   48800 | 733336800
   48900 | 502228500
   49000 | 568879900
   49100 | 525596700
   49200 | 534532400
   49300 | 499788300
   49400 | 610483800
   49500 | 1142031100
   49600 | 1017278000
   49700 | 502062700
   49800 | 515882700
   49900 | 504302200
   50000 | 516327500
   50100 | 509811000
   50200 | 516697500
   50300 | 794591500
   50400 | 1238212200
   50500 | 1207239000
   50600 | 772275300
   50700 | 529722900
   50800 | 528243600
   50900 | 526138300
   51000 | 531933300
   51100 | 524521400
   51200 | 642074300
   51300 | 1142887500
   51400 | 1204874500
   51500 | 558440500
   51600 | 559173100
   51700 | 554642700
   51800 | 581352900
   51900 | 565908500
   52000 | 717518900
   52100 | 1226874200
   52200 | 1026599700
   52300 | 574787500
   52400 | 564129100
   52500 | 559695300
   52600 | 572573400
   52700 | 561933400
   52800 | 697660400
   52900 | 1217751700
   53000 | 1053730300
   53100 | 569152200
   53200 | 587806900
   53300 | 574359300
   53400 | 590724400
   53500 | 580239000
   53600 | 843934500
   53700 | 1359071000
   53800 | 896232100
   53900 | 606154700
   54000 | 617796800
   54100 | 610758400
   54200 | 626904000
   54300 | 616729200
   54400 | 1319798600
   54500 | 1166528500
   54600 | 617589500
   54700 | 610519900
   54800 | 621923100
   54900 | 614771000
   55000 | 626286200
   55100 | 1079892800
   55200 | 1397211500
   55300 | 670739700
   55400 | 622489600
   55500 | 626417100
   55600 | 643189800
   55700 | 637255400
   55800 | 995122700
   55900 | 1384531500
   56000 | 829551700
   56100 | 647182200
   56200 | 658154700
   56300 | 647078800
   56400 | 661982200
   56500 | 966134500
   56600 | 1449403500
   56700 | 825729900
   56800 | 671023100
   56900 | 663388200
   57000 | 677661900
   57100 | 668405500
   57200 | 1178229400
   57300 | 1401699400
   57400 | 686173800
   57500 | 673647900
   57600 | 692572600
   57700 | 685545300
   57800 | 814345200
   57900 | 1483728000
   58000 | 1017211200
   58100 | 690350800
   58200 | 709100000
   58300 | 696739500
   58400 | 715212900
   58500 | 1340444900
   58600 | 1300575500
   58700 | 706859600
   58800 | 731827500
   58900 | 717994800
   59000 | 728495900
   59100 | 1198162500
   59200 | 1493928200
   59300 | 717880100
   59400 | 748502900
   59500 | 727691600
   59600 | 751154800
   59700 | 1206568500
   59800 | 1539891700
   59900 | 747298500
   60000 | 769180200
   60100 | 761671700
   60200 | 763433000
   60300 | 1367656900
   60400 | 1371923100
   60500 | 751159900
   60600 | 774404700
   60700 | 752828700
   60800 | 771694400
   60900 | 1508485600
   61000 | 1244693400
   61100 | 807814400
   61200 | 824059400
   61300 | 797998900
   61400 | 1128058300
   61500 | 1721610100
   61600 | 808069200
   61700 | 783124400
   61800 | 800730700
   61900 | 787109600
   62000 | 1513391200
   62100 | 1332247600
   62200 | 815501800
   62300 | 794484100
   62400 | 816997600
   62500 | 991685000
   62600 | 1774327200
   62700 | 887336900
   62800 | 829423400
   62900 | 814407300
   63000 | 825293000
   63100 | 1559753100
   63200 | 1332568300
   63300 | 827978400
   63400 | 846923800
   63500 | 829401600
   63600 | 1285660500
   63700 | 1619269300
   63800 | 859878800
   63900 | 844335900
   64000 | 867434600
   64100 | 1068663800
   64200 | 1877084300
   64300 | 856088900
   64400 | 877070700
   64500 | 862198300
   64600 | 1000081700
   64700 | 1860575300
   64800 | 1001693900
   64900 | 876867500
   65000 | 892888500
   65100 | 876394500
   65200 | 1937462000
   65300 | 1135356000
   65400 | 911614100
   65500 | 895237700
   65600 | 910451400
   65700 | 1846744900
   65800 | 1189485700
   65900 | 899110000
   66000 | 952901000
   66100 | 1023967900
   66200 | 2114983300
   66300 | 947442700
   66400 | 946159400
   66500 | 923688400
   66600 | 1224407300
   66700 | 1902467200
   66800 | 948227100
   66900 | 933388200
   67000 | 959972600
   67100 | 1409656100
   67200 | 1783685400
   67300 | 990061600
   67400 | 984920600
   67500 | 964376400
   67600 | 1940061400
   67700 | 1204908200
   67800 | 974640200
   67900 | 958026700
   68000 | 1272210900
   68100 | 1893980500
   68200 | 992993700
   68300 | 970606900
   68400 | 1003572700
   68500 | 1672661400
   68600 | 1564968100
   68700 | 991364300
   68800 | 1016445800
   68900 | 1154828300
   69000 | 2088046400
   69100 | 995344600
   69200 | 1025074900
   69300 | 1004481100
   69400 | 1872654300
   69500 | 1378955700
   69600 | 1033403200
   69700 | 1012319800
   69800 | 1440517400
   69900 | 1845541600
   70000 | 1044108400
   70100 | 1029447100
   70200 | 1107949600
   70300 | 2243243900
   70400 | 1060039800
   70500 | 1060448000
   70600 | 1069105700
   70700 | 2003926800
   70800 | 1347081900
   70900 | 1052385100
   71000 | 1081980000
   71100 | 1812864900
   71200 | 1667387400
   71300 | 1104792100
   71400 | 1112148000
   71500 | 1705276000
   71600 | 1752991800
   71700 | 1076600100
   71800 | 1112605800
   71900 | 1558549200
   72000 | 1854657600
   72100 | 1146904100
   72200 | 1146634100
   72300 | 1809102300
   72400 | 1737160600
   72500 | 1101371200
   72600 | 1128425600
   72700 | 1654810500
   72800 | 1813909500
   72900 | 1115239000
   73000 | 1143354300
   73100 | 1574024600
   73200 | 1973615000
   73300 | 1127125500
   73400 | 1165721900
   73500 | 1539240900
   73600 | 1999195600
   73700 | 1139691400
   73800 | 1166442300
   73900 | 1727779700
   74000 | 1812729400
   74100 | 1151159600
   74200 | 1184671000
   74300 | 1965309100
   74400 | 1660338100
   74500 | 1164277500
   74600 | 1211185600
   74700 | 2150969700
   74800 | 1502689900
   74900 | 1179660200
   75000 | 1208622800
   75100 | 2420490900
   75200 | 1219999800
   75300 | 1195095300
   75400 | 1579869800
   75500 | 2062081800
   75600 | 1227454500
   75700 | 1259366100
   75800 | 2191057600
   75900 | 1569012100
   76000 | 1241672500
   76100 | 1319959700
   76200 | 2374599000
   76300 | 1232767700
   76400 | 1271746300
   76500 | 2054180500
   76600 | 1744586500
   76700 | 1267988100
   76800 | 1343997100
   76900 | 2408578300
   77000 | 1289523800
   77100 | 1256384100
   77200 | 2100939000
   77300 | 1674526400
   77400 | 1304250700
   77500 | 1358112300
   77600 | 2449248600
   77700 | 1284078200
   77800 | 1314368200
   77900 | 2271239700
   78000 | 1570750000
   78100 | 1292301900
   78200 | 1585419400
   78300 | 2275979100
   78400 | 1353671300
   78500 | 1305507300
   78600 | 2565240200
   78700 | 1313610100
   78800 | 1344170300
   78900 | 2030956000
   79000 | 1861491500
   79100 | 1323635400
   79200 | 1575375900
   79300 | 2337906500
   79400 | 1368539000
   79500 | 1337370100
   79600 | 2627147700
   79700 | 1375942900
   79800 | 1400354400
   79900 | 2432894000
   80000 | 1564927200
   80100 | 1357802100
   80200 | 2066890000
   80300 | 1929125600
   80400 | 1467359900
   80500 | 1911331400
   80600 | 2185147300
   80700 | 1372769100
   80800 | 1614411900
   80900 | 2404643100
   81000 | 1416454000
   81100 | 1384553900
   81200 | 2665969100
   81300 | 1394845100
   81400 | 1437914700
   81500 | 2626002500
   81600 | 1436822500
   81700 | 1404610600
   81800 | 2643376700
   81900 | 1482122100
   82000 | 1465969000
   82100 | 2385681600
   82200 | 1746554800
   82300 | 1441008400
   82400 | 2242359100
   82500 | 1941489000
   82600 | 1483916400
   82700 | 2060067100
   82800 | 2112467000
   82900 | 1457239500
   83000 | 1961576200
   83100 | 2239511000
   83200 | 1515553200
   83300 | 2044478300
   83400 | 2267388500
   83500 | 1482556800
   83600 | 2180364500
   83700 | 2055684600
   83800 | 1528673400
   83900 | 2382388800
   84000 | 1994836700
   84100 | 1520495200
   84200 | 2513631600
   84300 | 1801278900
   84400 | 1562832000
   84500 | 2616580200
   84600 | 1675126600
   84700 | 1524910600
   84800 | 2800962100
   84900 | 1539675600
   85000 | 1586149000
   85100 | 2766473400
   85200 | 1580333500
   85300 | 1555157600
   85400 | 2810151700
   85500 | 1546865200
   85600 | 1892351400
   85700 | 2508393100
   85800 | 1594295400
   85900 | 2110701200
   86000 | 2330322500
   86100 | 1572238600
   86200 | 2459507500
   86300 | 1987235800
   86400 | 1633120900
   86500 | 2801029300
   86600 | 1764058900
   86700 | 1629210200
   86800 | 2949507900
   86900 | 1608694300
   87000 | 1780168300
   87100 | 2746811400
   87200 | 1694183100
   87300 | 2481008900
   87400 | 2151590100
   87500 | 1625983900
   87600 | 2925722000
   87700 | 1644997600
   87800 | 1682069300
   87900 | 2917775800
   88000 | 1694138000
   88100 | 2218683200
   88200 | 2368583400
   88300 | 1667387000
   88400 | 2933529100
   88500 | 1677255000
   88600 | 1808477500
   88700 | 2849076200
   88800 | 1724985000
   88900 | 2342376600
   89000 | 2335157800
   89100 | 1721384800
   89200 | 3236498600
   89300 | 1756782900
   89400 | 2596364600
   89500 | 2903814100
   89600 | 2608994400
   89700 | 3279189600
   89800 | 2703518900
   89900 | 2933389900
   90000 | 2947047300
